PASSENGERS,ORIGIN_AIRPORT_ID,ORIGIN,MONTH
0,12016,GUM,1
0,14582,ROP,1
0,12649,KEB,1
0,10170,ADQ,1
0,10170,ADQ,1
0,12785,KPY,1
0,12866,KYK,1
0,15091,SYB,1
0,13196,MCG,1
0,13196,MCG,1
0,13196,MCG,1
0,13196,MCG,1
0,10170,ADQ,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10434,AVP,1
0,10434,AVP,1
0,10434,AVP,1
0,10434,AVP,1
0,10434,AVP,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10577,BGM,1
0,10577,BGM,1
0,10577,BGM,1
0,10577,BGM,1
0,10792,BUF,1
0,10792,BUF,1
0,10792,BUF,1
0,10792,BUF,1
0,10792,BUF,1
0,10792,BUF,1
0,10792,BUF,1
0,10821,BWI,1
0,10990,CHO,1
0,10990,CHO,1
0,11042,CLE,1
0,11042,CLE,1
0,11146,CRW,1
0,11146,CRW,1
0,11146,CRW,1
0,11146,CRW,1
0,11267,DAY,1
0,11267,DAY,1
0,11267,DAY,1
0,11618,EWR,1
0,11641,FAY,1
0,11641,FAY,1
0,11641,FAY,1
0,11641,FAY,1
0,11641,FAY,1
0,11641,FAY,1
0,11996,GSP,1
0,11996,GSP,1
0,12264,IAD,1
0,12264,IAD,1
0,12397,ITH,1
0,12397,ITH,1
0,12397,ITH,1
0,12397,ITH,1
0,12397,ITH,1
0,13296,MHT,1
0,13296,MHT,1
0,13296,MHT,1
0,13296,MHT,1
0,13296,MHT,1
0,13931,ORF,1
0,14307,PVD,1
0,14524,RIC,1
0,14524,RIC,1
0,14524,RIC,1
0,14524,RIC,1
0,14524,RIC,1
0,14574,ROA,1
0,14574,ROA,1
0,14576,ROC,1
0,14576,ROC,1
0,14576,ROC,1
0,14576,ROC,1
0,14576,ROC,1
0,14711,SCE,1
0,14711,SCE,1
0,14711,SCE,1
0,14711,SCE,1
0,14711,SCE,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,10245,AKN,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10917,CDB,1
0,10917,CDB,1
0,11336,DLG,1
0,11445,DUT,1
0,14919,SNP,1
0,10170,ADQ,1
0,10245,AKN,1
0,10245,AKN,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10551,BET,1
0,10551,BET,1
0,10754,BRW,1
0,10754,BRW,1
0,10754,BRW,1
0,10917,CDB,1
0,11336,DLG,1
0,11336,DLG,1
0,12807,KSM,1
0,13196,MCG,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,14485,RDB,1
0,14709,SCC,1
0,14709,SCC,1
0,15478,UNK,1
0,15478,UNK,1
0,11619,EXI,1
0,10754,BRW,1
0,10754,BRW,1
0,10754,BRW,1
0,10775,BTI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11833,FYU,1
0,11844,GAL,1
0,11844,GAL,1
0,11844,GAL,1
0,11844,GAL,1
0,11844,GAL,1
0,12615,KAL,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,12253,HYL,1
0,10247,AKP,1
0,10938,CEM,1
0,11214,CXF,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11833,FYU,1
0,10245,AKN,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10304,ANI,1
0,10349,ARC,1
0,10551,BET,1
0,10754,BRW,1
0,10754,BRW,1
0,10819,BWG,1
0,10980,CHA,1
0,11336,DLG,1
0,11376,DPA,1
0,11388,DQH,1
0,11430,DTO,1
0,11430,DTO,1
0,11540,ELP,1
0,11540,ELP,1
0,11550,EMK,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11833,FYU,1
0,11844,GAL,1
0,11844,GAL,1
0,12321,ILI,1
0,12807,KSM,1
0,13348,MKL,1
0,13381,MLY,1
0,13873,OME,1
0,13873,OME,1
0,13970,OTZ,1
0,14268,PTA,1
0,14492,RDU,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,15293,TOG,1
0,15293,TOG,1
0,15478,UNK,1
0,15581,VEE,1
0,10170,ADQ,1
0,10170,ADQ,1
0,10170,ADQ,1
0,10170,ADQ,1
0,10170,ADQ,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10304,ANI,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,11555,ENA,1
0,11555,ENA,1
0,11555,ENA,1
0,11555,ENA,1
0,11555,ENA,1
0,11555,ENA,1
0,11555,ENA,1
0,11555,ENA,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,11630,FAI,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,12184,HOM,1
0,13970,OTZ,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,14709,SCC,1
0,15579,VDZ,1
0,15579,VDZ,1
0,15579,VDZ,1
0,15579,VDZ,1
0,15579,VDZ,1
0,10139,ABL,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10304,ANI,1
0,10313,ANV,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10551,BET,1
0,10640,BKC,1
0,11227,CYF,1
0,11492,EEK,1
0,11550,EMK,1
0,11550,EMK,1
0,11550,EMK,1
0,11550,EMK,1
0,11550,EMK,1
0,11550,EMK,1
0,11550,EMK,1
0,11845,GAM,1
0,11845,GAM,1
0,11941,GLV,1
0,11941,GLV,1
0,11952,GNU,1
0,12087,HCR,1
0,12195,HPB,1
0,12268,IAN,1
0,12676,KGX,1
0,12704,KKA,1
0,12719,KLG,1
0,12769,KOT,1
0,12769,KOT,1
0,12779,KPN,1
0,12807,KSM,1
0,12807,KSM,1
0,12807,KSM,1
0,12807,KSM,1
0,12822,KTS,1
0,12844,KVL,1
0,12853,KWN,1
0,13579,MYU,1
0,13579,MYU,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,13894,OOK,1
0,13942,ORV,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,13970,OTZ,1
0,14102,PHO,1
0,14282,PTU,1
0,14493,RDV,1
0,14493,RDV,1
0,14718,SCM,1
0,14804,SHG,1
0,14805,SHH,1
0,14880,SLQ,1
0,14895,SMK,1
0,15049,SVA,1
0,15245,TLA,1
0,15282,TNK,1
0,15478,UNK,1
0,15478,UNK,1
0,15478,UNK,1
0,15478,UNK,1
0,15478,UNK,1
0,15478,UNK,1
0,15709,WAA,1
0,15721,WBB,1
0,15861,WTK,1
0,15862,WTL,1
0,13873,OME,1
0,13873,OME,1
0,13873,OME,1
0,15478,UNK,1
0,11630,FAI,1
0,11630,FAI,1
0,12184,HOM,1
0,12184,HOM,1
0,13467,MRI,1
0,13681,NIN,1
0,13681,NIN,1
0,14942,SOV,1
0,11619,EXI,1
0,12523,JNU,1
0,12633,KCC,1
0,12773,KPB,1
0,13693,NKI,1
0,14229,PPV,1
0,15741,WFB,1
0,15741,WFB,1
0,15885,WWP,1
0,10170,ADQ,1
0,10245,AKN,1
0,10245,AKN,1
0,10245,AKN,1
0,10245,AKN,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10304,ANI,1
0,10551,BET,1
0,10917,CDB,1
0,10926,CDV,1
0,11336,DLG,1
0,11445,DUT,1
0,11630,FAI,1
0,12321,ILI,1
0,12523,JNU,1
0,12523,JNU,1
0,12523,JNU,1
0,12523,JNU,1
0,12523,JNU,1
0,12728,KLW,1
0,12819,KTN,1
0,12819,KTN,1
0,12819,KTN,1
0,12819,KTN,1
0,12868,KYU,1
0,13629,NCN,1
0,14256,PSG,1
0,14256,PSG,1
0,14256,PSG,1
0,14256,PSG,1
0,14738,SDP,1
0,14738,SDP,1
0,14828,SIT,1
0,14828,SIT,1
0,14828,SIT,1
0,14828,SIT,1
0,14828,SIT,1
0,14919,SNP,1
0,15012,STG,1
0,15171,TEK,1
0,15841,WRG,1
0,15841,WRG,1
0,15841,WRG,1
0,15841,WRG,1
0,15841,WRG,1
0,15991,YAK,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,12321,ILI,1
0,12321,ILI,1
0,12321,ILI,1
0,12321,ILI,1
0,12321,ILI,1
0,14046,PDB,1
0,10693,BNA,1
0,13461,MQY,1
0,11027,CKB,1
0,11441,DUJ,1
0,12451,JAX,1
0,12559,JST,1
0,13282,MGW,1
0,10140,ABQ,1
0,10140,ABQ,1
0,10140,ABQ,1
0,10140,ABQ,1
0,10146,ABY,1
0,10146,ABY,1
0,10146,ABY,1
0,10257,ALB,1
0,10257,ALB,1
0,10257,ALB,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10397,ATL,1
0,10397,ATL,1
0,10423,AUS,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10529,BDL,1
0,10559,BFI,1
0,10559,BFI,1
0,10559,BFI,1
0,10559,BFI,1
0,10559,BFI,1
0,10559,BFI,1
0,10599,BHM,1
0,10599,BHM,1
0,10620,BIL,1
0,10620,BIL,1
0,10620,BIL,1
0,10620,BIL,1
0,10713,BOI,1
0,10713,BOI,1
0,10713,BOI,1
0,10713,BOI,1
0,10721,BOS,1
0,10721,BOS,1
0,10721,BOS,1
0,10792,BUF,1
0,10792,BUF,1
0,10792,BUF,1
0,10800,BUR,1
0,10800,BUR,1
0,10821,BWI,1
0,10821,BWI,1
0,10821,BWI,1
0,10868,CAE,1
0,10868,CAE,1
0,10868,CAE,1
0,10868,CAE,1
0,10868,CAE,1
0,10868,CAE,1
0,11003,CID,1
0,11003,CID,1
0,11003,CID,1
0,11042,CLE,1
0,11057,CLT,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11298,DFW,1
0,11423,DSM,1
0,11423,DSM,1
0,11423,DSM,1
0,11423,DSM,1
0,11423,DSM,1
0,11423,DSM,1
0,11423,DSM,1
0,11423,DSM,1
0,11433,DTW,1
0,11433,DTW,1
0,11540,ELP,1
0,11540,ELP,1
0,11618,EWR,1
0,11618,EWR,1
0,11618,EWR,1
0,11618,EWR,1
0,11618,EWR,1
0,11618,EWR,1
0,11638,FAT,1
0,11697,FLL,1
0,11775,FSD,1
0,11823,FWA,1
0,11823,FWA,1
0,11884,GEG,1
0,11884,GEG,1
0,11884,GEG,1
0,11884,GEG,1
0,11884,GEG,1
0,11995,GSO,1
0,11995,GSO,1
0,11996,GSP,1
0,11996,GSP,1
0,12173,HNL,1
0,12173,HNL,1
0,12173,HNL,1
0,12173,HNL,1
0,12173,HNL,1
0,12217,HSV,1
0,12264,IAD,1
0,12264,IAD,1
0,12266,IAH,1
0,12266,IAH,1
0,12266,IAH,1
0,12278,ICT,1
0,12278,ICT,1
0,12278,ICT,1
0,12448,JAN,1
0,12448,JAN,1
0,12451,JAX,1
0,12451,JAX,1
0,12451,JAX,1
0,12478,JFK,1
0,12478,JFK,1
0,12478,JFK,1
0,12478,JFK,1
0,12758,KOA,1
0,12884,LAN,1
0,12884,LAN,1
0,12884,LAN,1
0,12889,LAS,1
0,12889,LAS,1
0,12892,LAX,1
0,12892,LAX,1
0,12892,LAX,1
0,12896,LBB,1
0,12896,LBB,1
0,12896,LBB,1
0,12917,LCK,1
0,12917,LCK,1
0,12917,LCK,1
0,12917,LCK,1
0,12951,LFT,1
0,12951,LFT,1
0,12954,LGB,1
0,12954,LGB,1
0,12992,LIT,1
0,12992,LIT,1
0,12992,LIT,1
0,13061,LRD,1
0,13061,LRD,1
0,13061,LRD,1
0,13061,LRD,1
0,13061,LRD,1
0,13198,MCI,1
0,13198,MCI,1
0,13204,MCO,1
0,13204,MCO,1
0,13204,MCO,1
0,13204,MCO,1
0,13230,MDT,1
0,13244,MEM,1
0,13244,MEM,1
0,13244,MEM,1
0,13256,MFE,1
0,13256,MFE,1
0,13295,MHR,1
0,13295,MHR,1
0,13295,MHR,1
0,13295,MHR,1
0,13295,MHR,1
0,13296,MHT,1
0,13296,MHT,1
0,13296,MHT,1
0,13303,MIA,1
0,13303,MIA,1
0,13342,MKE,1
0,13342,MKE,1
0,13487,MSP,1
0,13487,MSP,1
0,13487,MSP,1
0,13487,MSP,1
0,13495,MSY,1
0,13495,MSY,1
0,13495,MSY,1
0,13796,OAK,1
0,13796,OAK,1
0,13796,OAK,1
0,13796,OAK,1
0,13796,OAK,1
0,13796,OAK,1
0,13830,OGG,1
0,13851,OKC,1
0,13851,OKC,1
0,13851,OKC,1
0,13871,OMA,1
0,13871,OMA,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13891,ONT,1
0,13930,ORD,1
0,13930,ORD,1
0,13930,ORD,1
0,13931,ORF,1
0,13931,ORF,1
0,14027,PBI,1
0,14027,PBI,1
0,14027,PBI,1
0,14057,PDX,1
0,14057,PDX,1
0,14057,PDX,1
0,14057,PDX,1
0,14057,PDX,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14100,PHL,1
0,14107,PHX,1
0,14107,PHX,1
0,14107,PHX,1
0,14107,PHX,1
0,14108,PIA,1
0,14108,PIA,1
0,14112,PIE,1
0,14112,PIE,1
0,14112,PIE,1
0,14122,PIT,1
0,14122,PIT,1
0,14122,PIT,1
0,14193,PNS,1
0,14193,PNS,1
0,14307,PVD,1
0,14307,PVD,1
0,14492,RDU,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14512,RFD,1
0,14524,RIC,1
0,14524,RIC,1
0,14524,RIC,1
0,14524,RIC,1
0,14570,RNO,1
0,14570,RNO,1
0,14570,RNO,1
0,14570,RNO,1
0,14574,ROA,1
0,14574,ROA,1
0,14635,RSW,1
0,14635,RSW,1
0,14635,RSW,1
0,14635,RSW,1
0,14679,SAN,1
0,14683,SAT,1
0,14683,SAT,1
0,14683,SAT,1
0,14683,SAT,1
0,14683,SAT,1
0,14696,SBN,1
0,14696,SBN,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14730,SDF,1
0,14747,SEA,1
0,14783,SGF,1
0,14783,SGF,1
0,14814,SHV,1
0,14814,SHV,1
0,14831,SJC,1
0,14831,SJC,1
0,14843,SJU,1
0,14843,SJU,1
0,14843,SJU,1
0,14869,SLC,1
0,14869,SLC,1
0,14869,SLC,1
0,14869,SLC,1
0,14869,SLC,1
0,14869,SLC,1
0,14893,SMF,1
0,14893,SMF,1
0,14893,SMF,1
0,14908,SNA,1
0,15016,STL,1
0,15016,STL,1
0,15070,SWF,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,15096,SYR,1
0,15370,TUL,1
0,15370,TUL,1
0,15370,TUL,1
0,15412,TYS,1
0,12173,HNL,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10171,ADS,1
0,10257,ALB,1
0,10397,ATL,1
0,10559,BFI,1
0,10559,BFI,1
0,10819,BWG,1
0,10980,CHA,1
0,11049,CLL,1
0,11049,CLL,1
0,11057,CLT,1
0,11109,COS,1
0,11259,DAL,1
0,11292,DEN,1
0,11292,DEN,1
0,11292,DEN,1
0,11376,DPA,1
0,11726,FOE,1
0,11726,FOE,1
0,11726,FOE,1
0,11789,FTW,1
0,11834,FYV,1
0,11996,GSP,1
0,12147,HKS,1
0,12339,IND,1
0,12896,LBB,1
0,13061,LRD,1
0,13061,LRD,1
0,13061,LRD,1
0,13061,LRD,1
0,13139,LYH,1
0,13244,MEM,1
0,13485,MSN,1
0,13851,OKC,1
0,14004,PAE,1
0,15153,TCL,1
0,16091,YIP,1
0,16091,YIP,1
0,16091,YIP,1
0,16091,YIP,1
0,16091,YIP,1
0,10170,ADQ,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10299,ANC,1
0,10551,BET,1
0,10551,BET,1
0,12523,JNU,1
0,12523,JNU,1
0,12523,JNU,1
0,12523,JNU,1
0,12819,KTN,1
0,12819,KTN,1
0,12819,KTN,1
0,12819,KTN,1
0,13873,OME,1
0,13970,OTZ,1
0,14747,SEA,1
0,14747,SEA,1
0,14747,SEA,1
0,14747,SEA,1
0,14747,SEA,1
0,14828,SIT,1
0,14828,SIT,1
0,14828,SIT,1
0,11003,CID,1
0,11267,DAY,1
0,11921,GJT,1
0,11924,GKN,1
0,11924,GKN,1
0,13564,MXY,1
0,13574,MYK,1
0,11230,CYM,1
0,11720,FNR,1
0,12523,JNU,1
0,12523,JNU,1
0,10551,BET,1
0,10551,BET,1
0,11492,EEK,1
0,14492,RDU,1
0,10819,BWG,1
0,11042,CLE,1
0,11540,ELP,1
0,12055,GYY,1
0,12339,IND,1
0,12478,JFK,1
0,12892,LAX,1
0,14027,PBI,1
0,14107,PHX,1
0,14259,PSM,1
0,16091,YIP,1
0,12173,HNL,1
0,12173,HNL,1
0,12173,HNL,1
0,12173,HNL,1
0,12402,ITO,1
0,12402,ITO,1
0,12402,ITO,1
0,12402,ITO,1
0,12758,KOA,1
0,12758,KOA,1
0,12758,KOA,1
0,12758,KOA,1
0,12982,LIH,1
0,12982,LIH,1
0,13830,OGG,1
0,13830,OGG,1
0,13830,OGG,1
0,13830,OGG,1
0,14122,PIT,1
0,14492,RDU,1
0,14747,SEA,1
0,14747,SEA,1
0,10423,AUS,1
0,10423,AUS,1
0,10423,AUS,1
0,10540,BED,1
0,10540,BED,1
0,10693,BNA,1
0,10721,BOS,1
0,10721,BOS,1
0,10747,BRO,1
0,10821,BWI,1
0,10849,BZN,1
0,11027,CKB,1
0,11027,CKB,1
0,11057,CLT,1
0,11066,CMH,1
0,11067,CMI,1
0,11123,CPS,1
0,11423,DSM,1
0,11433,DTW,1
0,11618,EWR,1
0,11618,EWR,1
0,11764,FRG,1
0,11764,FRG,1
0,11764,FRG,1
0,11789,FTW,1
0,11995,GSO,1
0,11995,GSO,1
0,11995,GSO,1
0,11995,GSO,1
0,12197,HPN,1
0,12264,IAD,1
0,12339,IND,1
0,12889,LAS,1
0,12892,LAX,1
0,12892,LAX,1
0,12892,LAX,1
0,12892,LAX,1
0,12953,LGA,1
0,13290,MHK,1
0,13303,MIA,1
0,13303,MIA,1
0,13303,MIA,1
0,13303,MIA,1
0,13342,MKE,1
0,13342,MKE,1
0,13342,MKE,1
0,13487,MSP,1
0,13487,MSP,1
0,13796,OAK,1
0,13930,ORD,1
0,13930,ORD,1
0,13930,ORD,1
0,13930,ORD,1
0,13930,ORD,1
0,13930,ORD,1
0,14100,PHL,1
0,14112,PIE,1
0,14122,PIT,1
0,14303,PUW,1
0,14492,RDU,1
0,14492,RDU,1
0,14492,RDU,1
0,14492,RDU,1
0,14524,RIC,1
0,14869,SLC,1
0,15016,STL,1
0,15412,TYS,1
0,10372,ASE,1
0,10559,BFI,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10800,BUR,1
0,10849,BZN,1
0,10857,C01,1
0,11203,CWA,1
0,11207,CWI,1
0,11697,FLL,1
0,12197,HPN,1
0,12197,HPN,1
0,12441,JAC,1
