"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
0.00,13230,"MDT",2,
0.00,14711,"SCE",4,
0.00,14122,"PIT",1,
0.00,11042,"CLE",3,
0.00,11042,"CLE",4,
0.00,11441,"DUJ",1,
0.00,12264,"IAD",1,
0.00,14122,"PIT",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",6,
0.00,11441,"DUJ",2,
0.00,12339,"IND",1,
0.00,14100,"PHL",2,
0.00,10792,"BUF",2,
0.00,13930,"ORD",5,
0.00,13244,"MEM",1,
0.00,14524,"RIC",5,
0.00,14100,"PHL",3,
0.00,10868,"CAE",5,
0.00,14100,"PHL",4,
0.00,13296,"MHT",6,
0.00,13296,"MHT",1,
0.00,15167,"TEB",1,
0.00,14576,"ROC",4,
0.00,14730,"SDF",6,
0.00,11618,"EWR",2,
0.00,11697,"FLL",2,
0.00,12917,"LCK",3,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,12494,"JHW",2,
0.00,10397,"ATL",2,
0.00,15096,"SYR",5,
0.00,10135,"ABE",6,
0.00,13930,"ORD",6,
0.00,10557,"BFD",1,
0.00,11577,"ERI",2,
0.00,10135,"ABE",5,
0.00,10135,"ABE",5,
0.00,14100,"PHL",2,
0.00,13230,"MDT",3,
0.00,14100,"PHL",5,
0.00,14831,"SJC",6,
0.00,12494,"JHW",3,
0.00,11042,"CLE",1,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14711,"SCE",6,
0.00,14275,"PTK",2,
0.00,12898,"LBE",5,
0.00,13230,"MDT",3,
0.00,11193,"CVG",1,
0.00,14122,"PIT",3,
0.00,13230,"MDT",4,
0.00,13230,"MDT",4,
0.00,14100,"PHL",5,
0.00,14524,"RIC",2,
0.00,14100,"PHL",6,
0.00,11042,"CLE",6,
0.00,13230,"MDT",2,
0.00,13230,"MDT",2,
0.00,13487,"MSP",5,
0.00,13230,"MDT",4,
0.00,14711,"SCE",1,
0.00,13931,"ORF",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,15096,"SYR",2,
0.00,13230,"MDT",6,
0.00,13230,"MDT",3,
0.00,14100,"PHL",2,
0.00,10529,"BDL",6,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",6,
0.00,14100,"PHL",1,
0.00,11193,"CVG",3,
0.00,10397,"ATL",4,
0.00,14711,"SCE",3,
0.00,13796,"OAK",4,
0.00,14100,"PHL",6,
0.00,13230,"MDT",6,
0.00,14711,"SCE",2,
0.00,10557,"BFD",4,
0.00,14100,"PHL",5,
0.00,13230,"MDT",6,
0.00,14122,"PIT",5,
0.00,13851,"OKC",6,
0.00,15412,"TYS",6,
0.00,14122,"PIT",1,
0.00,10529,"BDL",6,
0.00,10529,"BDL",6,
0.00,14122,"PIT",6,
0.00,14100,"PHL",6,
0.00,10434,"AVP",1,
0.00,11193,"CVG",1,
0.00,14100,"PHL",4,
0.00,13796,"OAK",1,
0.00,13244,"MEM",4,
0.00,12339,"IND",6,
0.00,14100,"PHL",4,
0.00,14524,"RIC",6,
0.00,14122,"PIT",4,
0.00,14711,"SCE",3,
0.00,11441,"DUJ",2,
0.00,11684,"FKL",1,
0.00,13244,"MEM",4,
0.00,13296,"MHT",2,
0.00,13296,"MHT",2,
0.00,13244,"MEM",6,
0.00,14711,"SCE",1,
0.00,13230,"MDT",6,
0.00,14122,"PIT",5,
0.00,14122,"PIT",4,
0.00,10792,"BUF",2,
0.00,14100,"PHL",5,
0.00,11433,"DTW",6,
0.00,10322,"AOO",4,
0.00,14100,"PHL",5,
0.00,14574,"ROA",6,
0.00,13891,"ONT",6,
0.00,10721,"BOS",4,
0.00,14100,"PHL",3,
0.00,11298,"DFW",6,
0.00,11298,"DFW",6,
0.00,14100,"PHL",1,
0.00,14122,"PIT",2,
0.00,11298,"DFW",1,
0.00,14100,"PHL",3,
0.00,14100,"PHL",5,
0.00,14100,"PHL",1,
0.00,11577,"ERI",5,
0.00,14576,"ROC",3,
0.00,14122,"PIT",4,
0.00,12339,"IND",5,
0.00,14100,"PHL",3,
0.00,10434,"AVP",3,
0.00,14100,"PHL",1,
0.00,10693,"BNA",1,
0.00,13230,"MDT",6,
0.00,12365,"IPT",3,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,12559,"JST",4,
0.00,14100,"PHL",1,
0.00,11433,"DTW",2,
0.00,11995,"GSO",1,
0.00,11042,"CLE",2,
0.00,11042,"CLE",2,
0.00,12191,"HOU",2,
0.00,13796,"OAK",6,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",4,
0.00,14100,"PHL",3,
0.00,14100,"PHL",5,
0.00,12266,"IAH",6,
0.00,11441,"DUJ",1,
0.00,15070,"SWF",6,
0.00,13244,"MEM",3,
0.00,14100,"PHL",2,
0.00,10434,"AVP",6,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",2,
0.00,14492,"RDU",3,
0.00,11618,"EWR",1,
0.00,14122,"PIT",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14122,"PIT",1,
0.00,11042,"CLE",4,
0.00,14100,"PHL",2,
0.00,14730,"SDF",5,
0.00,14100,"PHL",3,
0.00,10135,"ABE",5,
0.00,13230,"MDT",5,
0.00,12892,"LAX",6,
0.00,14100,"PHL",1,
0.00,11433,"DTW",2,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,13230,"MDT",1,
0.00,13230,"MDT",3,
0.00,14122,"PIT",3,
0.00,13891,"ONT",3,
0.00,11721,"FNT",1,
0.00,14122,"PIT",3,
0.00,14122,"PIT",5,
0.00,14100,"PHL",4,
0.00,14524,"RIC",3,
0.00,14122,"PIT",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,12339,"IND",6,
0.00,14122,"PIT",1,
0.00,13230,"MDT",1,
0.00,13244,"MEM",2,
0.00,14492,"RDU",5,
0.00,12917,"LCK",6,
0.00,13244,"MEM",1,
0.00,12945,"LEX",5,
0.00,10529,"BDL",5,
0.00,10135,"ABE",4,
0.00,10868,"CAE",3,
0.00,11423,"DSM",3,
0.00,13230,"MDT",4,
0.00,14122,"PIT",6,
0.00,14908,"SNA",3,
0.00,11982,"GRK",3,
0.00,10135,"ABE",5,
0.00,10397,"ATL",1,
0.00,13795,"OAJ",1,
0.00,10434,"AVP",4,
0.00,10135,"ABE",2,
0.00,14122,"PIT",6,
0.00,14730,"SDF",3,
0.00,15304,"TPA",3,
0.00,10721,"BOS",1,
0.00,10721,"BOS",1,
0.00,10721,"BOS",1,
0.00,10721,"BOS",1,
0.00,13230,"MDT",5,
0.00,14100,"PHL",3,
0.00,12559,"JST",2,
0.00,14492,"RDU",3,
0.00,14492,"RDU",3,
0.00,13891,"ONT",4,
0.00,14122,"PIT",3,
0.00,12365,"IPT",6,
0.00,14100,"PHL",5,
0.00,14100,"PHL",4,
0.00,15096,"SYR",6,
0.00,10135,"ABE",2,
0.00,14711,"SCE",1,
0.00,13244,"MEM",3,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",6,
0.00,14524,"RIC",5,
0.00,14122,"PIT",2,
0.00,14122,"PIT",1,
0.00,15096,"SYR",6,
0.00,14711,"SCE",5,
0.00,12365,"IPT",6,
0.00,10721,"BOS",3,
0.00,11193,"CVG",5,
0.00,10322,"AOO",6,
0.00,14122,"PIT",5,
0.00,14711,"SCE",1,
0.00,14122,"PIT",2,
0.00,13230,"MDT",6,
0.00,10785,"BTV",6,
0.00,14100,"PHL",2,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14122,"PIT",1,
0.00,10397,"ATL",6,
0.00,10397,"ATL",6,
0.00,12365,"IPT",1,
0.00,13061,"LRD",6,
0.00,11577,"ERI",5,
0.00,10434,"AVP",4,
0.00,15304,"TPA",4,
0.00,12478,"JFK",1,
0.00,14100,"PHL",2,
0.00,12478,"JFK",3,
0.00,14100,"PHL",2,
0.00,10557,"BFD",2,
0.00,13061,"LRD",6,
0.00,13061,"LRD",6,
0.00,13485,"MSN",1,
0.00,14122,"PIT",1,
0.00,14122,"PIT",6,
0.00,10135,"ABE",6,
0.00,14100,"PHL",6,
0.00,11684,"FKL",3,
0.00,15295,"TOL",6,
0.00,12191,"HOU",3,
0.00,10540,"BED",3,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,13796,"OAK",3,
0.00,13230,"MDT",5,
0.00,13244,"MEM",3,
0.00,13230,"MDT",5,
0.00,12917,"LCK",5,
0.00,13244,"MEM",5,
0.00,13230,"MDT",6,
0.00,11618,"EWR",4,
0.00,16091,"YIP",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,11618,"EWR",1,
0.00,10158,"ACY",2,
0.00,10792,"BUF",4,
0.00,14122,"PIT",5,
0.00,11423,"DSM",1,
0.00,10322,"AOO",2,
0.00,13487,"MSP",6,
0.00,14524,"RIC",3,
0.00,10529,"BDL",4,
0.00,14122,"PIT",2,
0.00,12339,"IND",2,
0.00,14122,"PIT",4,
0.00,14122,"PIT",4,
0.00,14122,"PIT",2,
0.00,13230,"MDT",3,
0.00,10792,"BUF",4,
0.00,10792,"BUF",4,
0.00,12397,"ITH",1,
0.00,10821,"BWI",2,
0.00,14100,"PHL",3,
0.00,14100,"PHL",5,
0.00,10792,"BUF",3,
0.00,12339,"IND",5,
0.00,12559,"JST",1,
0.00,15096,"SYR",4,
0.00,13296,"MHT",4,
0.00,13296,"MHT",4,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,12917,"LCK",4,
0.00,12892,"LAX",3,
0.00,13930,"ORD",4,
0.00,13930,"ORD",4,
0.00,14711,"SCE",3,
0.00,12339,"IND",2,
0.00,10792,"BUF",5,
0.00,12892,"LAX",4,
0.00,14122,"PIT",4,
0.00,11618,"EWR",1,
0.00,14100,"PHL",6,
0.00,14100,"PHL",1,
0.00,11298,"DFW",2,
0.00,15016,"STL",2,
0.00,14100,"PHL",6,
0.00,14122,"PIT",3,
0.00,13487,"MSP",3,
0.00,13487,"MSP",3,
0.00,14100,"PHL",3,
0.00,11986,"GRR",1,
0.00,11986,"GRR",1,
0.00,14122,"PIT",1,
0.00,14122,"PIT",1,
0.00,15043,"SUS",3,
0.00,14100,"PHL",4,
0.00,14711,"SCE",3,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14730,"SDF",4,
0.00,14100,"PHL",1,
0.00,12339,"IND",4,
0.00,14122,"PIT",3,
0.00,14122,"PIT",3,
0.00,15043,"SUS",2,
0.00,11423,"DSM",6,
0.00,12266,"IAH",6,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,10529,"BDL",2,
0.00,14122,"PIT",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,10557,"BFD",2,
0.00,13796,"OAK",5,
0.00,11995,"GSO",6,
0.00,14100,"PHL",1,
0.00,14576,"ROC",2,
0.00,14730,"SDF",2,
0.00,13244,"MEM",5,
0.00,11441,"DUJ",2,
0.00,14100,"PHL",3,
0.00,15096,"SYR",3,
0.00,11982,"GRK",4,
0.00,11193,"CVG",5,
0.00,13891,"ONT",5,
0.00,14100,"PHL",4,
0.00,13230,"MDT",1,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",1,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14122,"PIT",5,
0.00,14122,"PIT",1,
0.00,14100,"PHL",2,
0.00,12339,"IND",3,
0.00,14100,"PHL",2,
0.00,15295,"TOL",3,
0.00,15295,"TOL",3,
0.00,12323,"ILM",4,
0.00,12266,"IAH",4,
0.00,14730,"SDF",5,
0.00,11577,"ERI",1,
0.00,14100,"PHL",3,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,13487,"MSP",2,
0.00,11577,"ERI",1,
0.00,11577,"ERI",1,
0.00,10135,"ABE",1,
0.00,10800,"BUR",1,
0.00,10792,"BUF",4,
0.00,10135,"ABE",3,
0.00,10135,"ABE",3,
0.00,11684,"FKL",2,
0.00,10868,"CAE",4,
0.00,14100,"PHL",5,
0.00,14492,"RDU",2,
0.00,14524,"RIC",6,
0.00,14122,"PIT",2,
0.00,12478,"JFK",6,
0.00,14100,"PHL",5,
0.00,14100,"PHL",6,
0.00,14492,"RDU",2,
0.00,14730,"SDF",3,
0.00,14100,"PHL",5,
0.00,12917,"LCK",2,
0.00,11066,"CMH",5,
0.00,13303,"MIA",4,
0.00,14488,"RDG",6,
0.00,14711,"SCE",1,
0.00,14122,"PIT",2,
0.00,14100,"PHL",2,
0.00,15304,"TPA",4,
0.00,10792,"BUF",5,
0.00,13230,"MDT",1,
0.00,14100,"PHL",3,
0.00,15295,"TOL",6,
0.00,15295,"TOL",6,
0.00,14122,"PIT",2,
0.00,10721,"BOS",5,
0.00,15295,"TOL",5,
0.00,13931,"ORF",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",1,
0.00,12945,"LEX",6,
0.00,13303,"MIA",4,
0.00,15096,"SYR",2,
0.00,14122,"PIT",2,
0.00,13244,"MEM",4,
0.00,13230,"MDT",2,
0.00,14122,"PIT",4,
0.00,13487,"MSP",1,
0.00,14100,"PHL",3,
0.00,10135,"ABE",5,
0.00,13244,"MEM",6,
0.00,12559,"JST",3,
0.00,13487,"MSP",1,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,10529,"BDL",5,
0.00,14100,"PHL",5,
0.00,14711,"SCE",3,
0.00,14122,"PIT",5,
0.00,13204,"MCO",6,
0.00,10135,"ABE",4,
0.00,14100,"PHL",1,
0.00,13244,"MEM",2,
0.00,11618,"EWR",6,
0.00,13230,"MDT",5,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14730,"SDF",6,
0.00,14100,"PHL",4,
0.00,14492,"RDU",4,
0.00,12339,"IND",4,
0.00,10135,"ABE",5,
0.00,14100,"PHL",1,
0.00,14730,"SDF",1,
0.00,14730,"SDF",1,
0.00,14100,"PHL",1,
0.00,11193,"CVG",2,
0.00,11193,"CVG",2,
0.00,14100,"PHL",6,
0.00,14100,"PHL",4,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,10529,"BDL",3,
0.00,10529,"BDL",3,
0.00,14100,"PHL",1,
0.00,14100,"PHL",3,
0.00,14730,"SDF",1,
0.00,11618,"EWR",2,
0.00,14100,"PHL",4,
0.00,14122,"PIT",1,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,10434,"AVP",5,
0.00,14122,"PIT",1,
0.00,14122,"PIT",1,
0.00,14100,"PHL",2,
0.00,14730,"SDF",1,
0.00,14100,"PHL",1,
0.00,11577,"ERI",3,
0.00,10172,"ADW",1,
0.00,14100,"PHL",2,
0.00,14122,"PIT",1,
0.00,13230,"MDT",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,10868,"CAE",2,
0.00,14711,"SCE",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,15096,"SYR",1,
0.00,13230,"MDT",1,
0.00,15096,"SYR",1,
0.00,15096,"SYR",1,
0.00,10599,"BHM",6,
0.00,14100,"PHL",5,
0.00,10434,"AVP",1,
0.00,11618,"EWR",6,
0.00,11042,"CLE",1,
0.00,14122,"PIT",6,
0.00,10434,"AVP",6,
0.00,14107,"PHX",6,
0.00,14711,"SCE",2,
0.00,12339,"IND",2,
0.00,11618,"EWR",6,
0.00,13796,"OAK",2,
0.00,13244,"MEM",1,
0.00,14730,"SDF",2,
0.00,11423,"DSM",2,
0.00,14730,"SDF",2,
0.00,14100,"PHL",6,
0.00,11618,"EWR",5,
0.00,12365,"IPT",6,
0.00,10557,"BFD",3,
0.00,11298,"DFW",6,
0.00,14908,"SNA",3,
0.00,14122,"PIT",2,
0.00,14100,"PHL",5,
0.00,11057,"CLT",2,
0.00,13230,"MDT",5,
0.00,12339,"IND",3,
0.00,12559,"JST",5,
0.00,12365,"IPT",4,
0.00,13244,"MEM",6,
0.00,11684,"FKL",4,
0.00,14100,"PHL",6,
0.00,10821,"BWI",1,
0.00,11441,"DUJ",1,
0.00,13930,"ORD",3,
0.00,14122,"PIT",1,
0.00,14524,"RIC",1,
0.00,13296,"MHT",5,
0.00,13230,"MDT",5,
0.00,10397,"ATL",3,
0.00,12478,"JFK",6,
0.00,12339,"IND",4,
0.00,15295,"TOL",2,
0.00,15295,"TOL",2,
0.00,15295,"TOL",2,
0.00,14100,"PHL",6,
0.00,11193,"CVG",6,
0.00,14100,"PHL",6,
0.00,11193,"CVG",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,13230,"MDT",6,
0.00,11618,"EWR",3,
0.00,11618,"EWR",3,
0.00,12478,"JFK",2,
0.00,14100,"PHL",4,
0.00,12264,"IAD",3,
0.00,14100,"PHL",4,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,10792,"BUF",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",4,
0.00,15096,"SYR",6,
0.00,13230,"MDT",3,
0.00,11618,"EWR",3,
0.00,14122,"PIT",1,
0.00,13230,"MDT",1,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,12889,"LAS",2,
0.00,13230,"MDT",6,
0.00,14730,"SDF",5,
0.00,14122,"PIT",3,
0.00,13931,"ORF",3,
0.00,14122,"PIT",3,
0.00,14730,"SDF",4,
0.00,14492,"RDU",4,
0.00,14492,"RDU",4,
0.00,12339,"IND",4,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,10434,"AVP",6,
0.00,14100,"PHL",4,
0.00,13930,"ORD",3,
0.00,14100,"PHL",6,
0.00,10135,"ABE",3,
0.00,14679,"SAN",5,
0.00,14122,"PIT",1,
0.00,14100,"PHL",7,
0.00,10135,"ABE",7,
0.00,10322,"AOO",7,
0.00,10792,"BUF",7,
0.00,12559,"JST",7,
0.00,14492,"RDU",7,
0.00,10171,"ADS",7,
0.00,13061,"LRD",7,
0.00,13230,"MDT",7,
0.00,13230,"MDT",7,
0.00,13230,"MDT",7,
0.00,13230,"MDT",7,
0.00,14574,"ROA",7,
0.00,11042,"CLE",7,
0.00,11298,"DFW",7,
0.00,11298,"DFW",7,
0.00,11618,"EWR",7,
0.00,12264,"IAD",7,
0.00,12953,"LGA",7,
0.00,12953,"LGA",7,
0.00,13204,"MCO",7,
0.00,13303,"MIA",7,
0.00,13303,"MIA",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14122,"PIT",7,
0.00,15304,"TPA",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,11193,"CVG",7,
0.00,14100,"PHL",7,
0.00,13061,"LRD",7,
0.00,13061,"LRD",7,
0.00,11193,"CVG",7,
0.00,14100,"PHL",7,
0.00,11995,"GSO",7,
0.00,12898,"LBE",7,
0.00,15412,"TYS",7,
0.00,14100,"PHL",7,
0.00,14122,"PIT",7,
0.00,14100,"PHL",7,
0.00,10721,"BOS",7,
0.00,10821,"BWI",7,
