"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
0.00,11298,"DFW",9,
0.00,14100,"PHL",8,
0.00,14711,"SCE",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,13230,"MDT",6,
0.00,11042,"CLE",6,
0.00,10721,"BOS",6,
0.00,14122,"PIT",3,
0.00,11042,"CLE",5,
0.00,14730,"SDF",1,
0.00,13230,"MDT",9,
0.00,10434,"AVP",11,
0.00,14122,"PIT",1,
0.00,14100,"PHL",2,
0.00,13487,"MSP",4,
0.00,11057,"CLT",5,
0.00,11057,"CLT",5,
0.00,15295,"TOL",8,
0.00,11298,"DFW",10,
0.00,14679,"SAN",10,
0.00,14100,"PHL",2,
0.00,14730,"SDF",8,
0.00,14122,"PIT",3,
0.00,10135,"ABE",3,
0.00,14100,"PHL",12,
0.00,14100,"PHL",2,
0.00,14100,"PHL",4,
0.00,14122,"PIT",5,
0.00,12898,"LBE",5,
0.00,12266,"IAH",5,
0.00,14100,"PHL",9,
0.00,14100,"PHL",4,
0.00,10135,"ABE",3,
0.00,14711,"SCE",11,
0.00,11577,"ERI",11,
0.00,10172,"ADW",9,
0.00,13230,"MDT",12,
0.00,13230,"MDT",12,
0.00,10135,"ABE",4,
0.00,14100,"PHL",5,
0.00,13230,"MDT",12,
0.00,14576,"ROC",6,
0.00,13930,"ORD",10,
0.00,13930,"ORD",10,
0.00,10135,"ABE",3,
0.00,10434,"AVP",7,
0.00,14122,"PIT",11,
0.00,12320,"ILG",12,
0.00,14100,"PHL",7,
0.00,10135,"ABE",1,
0.00,13230,"MDT",2,
0.00,14122,"PIT",2,
0.00,13230,"MDT",6,
0.00,14122,"PIT",7,
0.00,14524,"RIC",11,
0.00,15295,"TOL",12,
0.00,15295,"TOL",12,
0.00,13930,"ORD",12,
0.00,14122,"PIT",12,
0.00,14524,"RIC",10,
0.00,11292,"DEN",9,
0.00,13796,"OAK",9,
0.00,13230,"MDT",1,
0.00,11697,"FLL",4,
0.00,12264,"IAD",12,
0.00,11057,"CLT",7,
0.00,14122,"PIT",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14122,"PIT",10,
0.00,13204,"MCO",10,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",3,
0.00,11057,"CLT",12,
0.00,14100,"PHL",11,
0.00,11193,"CVG",11,
0.00,12898,"LBE",12,
0.00,11193,"CVG",10,
0.00,11618,"EWR",10,
0.00,10135,"ABE",4,
0.00,12339,"IND",4,
0.00,10434,"AVP",8,
0.00,10135,"ABE",2,
0.00,10135,"ABE",2,
0.00,10135,"ABE",2,
0.00,14122,"PIT",4,
0.00,11057,"CLT",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14122,"PIT",5,
0.00,13244,"MEM",1,
0.00,11042,"CLE",7,
0.00,13244,"MEM",11,
0.00,11618,"EWR",7,
0.00,13204,"MCO",12,
0.00,14122,"PIT",4,
0.00,12217,"HSV",2,
0.00,13796,"OAK",11,
0.00,10434,"AVP",8,
0.00,14100,"PHL",1,
0.00,10581,"BGR",1,
0.00,11618,"EWR",7,
0.00,10158,"ACY",9,
0.00,11042,"CLE",2,
0.00,14100,"PHL",10,
0.00,14122,"PIT",6,
0.00,11986,"GRR",10,
0.00,14100,"PHL",12,
0.00,14122,"PIT",1,
0.00,10135,"ABE",7,
0.00,14492,"RDU",7,
0.00,14100,"PHL",8,
0.00,14100,"PHL",11,
0.00,10821,"BWI",11,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,11618,"EWR",5,
0.00,13891,"ONT",10,
0.00,14122,"PIT",6,
0.00,14122,"PIT",3,
0.00,14122,"PIT",6,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,12339,"IND",4,
0.00,15295,"TOL",4,
0.00,14100,"PHL",8,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14711,"SCE",4,
0.00,10693,"BNA",1,
0.00,13422,"MOB",1,
0.00,12365,"IPT",7,
0.00,10721,"BOS",4,
0.00,10397,"ATL",5,
0.00,15295,"TOL",4,
0.00,11298,"DFW",5,
0.00,15295,"TOL",4,
0.00,10434,"AVP",7,
0.00,12478,"JFK",10,
0.00,14100,"PHL",3,
0.00,14730,"SDF",9,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,13244,"MEM",3,
0.00,14100,"PHL",4,
0.00,11641,"FAY",7,
0.00,14100,"PHL",8,
0.00,12892,"LAX",5,
0.00,13487,"MSP",7,
0.00,11441,"DUJ",11,
0.00,10135,"ABE",1,
0.00,12365,"IPT",6,
0.00,10792,"BUF",12,
0.00,14122,"PIT",11,
0.00,10135,"ABE",11,
0.00,13230,"MDT",7,
0.00,14100,"PHL",10,
0.00,13244,"MEM",1,
0.00,14100,"PHL",4,
0.00,14122,"PIT",5,
0.00,13230,"MDT",6,
0.00,11577,"ERI",11,
0.00,11423,"DSM",3,
0.00,14100,"PHL",5,
0.00,10434,"AVP",12,
0.00,15919,"XNA",1,
0.00,15096,"SYR",5,
0.00,12397,"ITH",11,
0.00,14122,"PIT",1,
0.00,14100,"PHL",2,
0.00,14100,"PHL",3,
0.00,11066,"CMH",1,
0.00,14100,"PHL",7,
0.00,14122,"PIT",3,
0.00,10135,"ABE",5,
0.00,13230,"MDT",3,
0.00,10397,"ATL",3,
0.00,11298,"DFW",3,
0.00,11618,"EWR",7,
0.00,13796,"OAK",12,
0.00,12898,"LBE",4,
0.00,10821,"BWI",5,
0.00,10821,"BWI",5,
0.00,13244,"MEM",6,
0.00,14524,"RIC",12,
0.00,12448,"JAN",12,
0.00,14122,"PIT",9,
0.00,15096,"SYR",12,
0.00,11193,"CVG",2,
0.00,15412,"TYS",2,
0.00,12898,"LBE",10,
0.00,11618,"EWR",12,
0.00,13244,"MEM",12,
0.00,14100,"PHL",2,
0.00,14122,"PIT",7,
0.00,14679,"SAN",9,
0.00,14771,"SFO",9,
0.00,12339,"IND",4,
0.00,13244,"MEM",4,
0.00,10540,"BED",5,
0.00,14100,"PHL",9,
0.00,11027,"CKB",11,
0.00,13303,"MIA",1,
0.00,13230,"MDT",5,
0.00,14122,"PIT",9,
0.00,12953,"LGA",2,
0.00,12898,"LBE",5,
0.00,11298,"DFW",6,
0.00,11697,"FLL",1,
0.00,14122,"PIT",12,
0.00,12264,"IAD",3,
0.00,13244,"MEM",11,
0.00,14100,"PHL",5,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,14100,"PHL",11,
0.00,14100,"PHL",5,
0.00,15412,"TYS",3,
0.00,10135,"ABE",6,
0.00,14100,"PHL",3,
0.00,14100,"PHL",8,
0.00,14100,"PHL",9,
0.00,10434,"AVP",4,
0.00,11193,"CVG",3,
0.00,14100,"PHL",10,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,10785,"BTV",8,
0.00,12953,"LGA",7,
0.00,13230,"MDT",9,
0.00,13487,"MSP",10,
0.00,14122,"PIT",12,
0.00,14122,"PIT",7,
0.00,11042,"CLE",5,
0.00,14100,"PHL",8,
0.00,14100,"PHL",8,
0.00,12339,"IND",8,
0.00,10721,"BOS",10,
0.00,12992,"LIT",11,
0.00,11423,"DSM",8,
0.00,11618,"EWR",10,
0.00,10693,"BNA",3,
0.00,13930,"ORD",6,
0.00,14122,"PIT",1,
0.00,14100,"PHL",10,
0.00,14122,"PIT",3,
0.00,11298,"DFW",11,
0.00,11066,"CMH",8,
0.00,10434,"AVP",9,
0.00,14100,"PHL",12,
0.00,12197,"HPN",5,
0.00,14122,"PIT",12,
0.00,14100,"PHL",3,
0.00,12339,"IND",7,
0.00,14122,"PIT",9,
0.00,10434,"AVP",10,
0.00,11423,"DSM",2,
0.00,11423,"DSM",2,
0.00,14100,"PHL",9,
0.00,14100,"PHL",1,
0.00,14122,"PIT",3,
0.00,13230,"MDT",8,
0.00,11721,"FNT",12,
0.00,13796,"OAK",1,
0.00,11433,"DTW",3,
0.00,13230,"MDT",11,
0.00,11618,"EWR",10,
0.00,10135,"ABE",6,
0.00,14100,"PHL",7,
0.00,13230,"MDT",5,
0.00,14122,"PIT",5,
0.00,10868,"CAE",7,
0.00,14100,"PHL",9,
0.00,11721,"FNT",11,
0.00,11193,"CVG",8,
0.00,11577,"ERI",8,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,13230,"MDT",8,
0.00,14122,"PIT",2,
0.00,12898,"LBE",3,
0.00,16133,"YNG",4,
0.00,14100,"PHL",9,
0.00,11193,"CVG",8,
0.00,14100,"PHL",3,
0.00,12365,"IPT",1,
0.00,14122,"PIT",8,
0.00,12494,"JHW",1,
0.00,14100,"PHL",7,
0.00,14711,"SCE",8,
0.00,10135,"ABE",12,
0.00,12478,"JFK",12,
0.00,14122,"PIT",3,
0.00,13230,"MDT",11,
0.00,11618,"EWR",6,
0.00,14100,"PHL",12,
0.00,10257,"ALB",5,
0.00,14524,"RIC",5,
0.00,13230,"MDT",5,
0.00,11433,"DTW",12,
0.00,13244,"MEM",6,
0.00,14100,"PHL",2,
0.00,14711,"SCE",2,
0.00,11391,"DQK",11,
0.00,14122,"PIT",11,
0.00,14122,"PIT",5,
0.00,14100,"PHL",9,
0.00,14122,"PIT",9,
0.00,13230,"MDT",9,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,13487,"MSP",6,
0.00,12339,"IND",5,
0.00,12544,"JQF",2,
0.00,14711,"SCE",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14100,"PHL",2,
0.00,12559,"JST",10,
0.00,12339,"IND",1,
0.00,14100,"PHL",7,
0.00,10557,"BFD",6,
0.00,12478,"JFK",6,
0.00,11618,"EWR",9,
0.00,11433,"DTW",3,
0.00,14100,"PHL",1,
0.00,11193,"CVG",12,
0.00,11193,"CVG",12,
0.00,14107,"PHX",12,
0.00,10397,"ATL",12,
0.00,14107,"PHX",12,
0.00,14711,"SCE",9,
0.00,11423,"DSM",5,
0.00,14100,"PHL",1,
0.00,11618,"EWR",6,
0.00,13230,"MDT",8,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,11441,"DUJ",1,
0.00,14122,"PIT",12,
0.00,10434,"AVP",2,
0.00,14730,"SDF",3,
0.00,14730,"SDF",3,
0.00,11618,"EWR",8,
0.00,12992,"LIT",3,
0.00,12559,"JST",3,
0.00,14100,"PHL",3,
0.00,12339,"IND",9,
0.00,15016,"STL",9,
0.00,12339,"IND",6,
0.00,10322,"AOO",10,
0.00,11042,"CLE",2,
0.00,14730,"SDF",5,
0.00,10721,"BOS",1,
0.00,14122,"PIT",2,
0.00,14730,"SDF",7,
0.00,13230,"MDT",5,
0.00,13230,"MDT",4,
0.00,14100,"PHL",3,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",5,
0.00,15295,"TOL",6,
0.00,15295,"TOL",6,
0.00,12264,"IAD",1,
0.00,12339,"IND",2,
0.00,13296,"MHT",3,
0.00,14100,"PHL",5,
0.00,14711,"SCE",1,
0.00,10135,"ABE",7,
0.00,13244,"MEM",9,
0.00,13891,"ONT",3,
0.00,14100,"PHL",4,
0.00,14100,"PHL",1,
0.00,10693,"BNA",1,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,10792,"BUF",8,
0.00,14122,"PIT",4,
0.00,11618,"EWR",5,
0.00,13296,"MHT",11,
0.00,12264,"IAD",7,
0.00,13230,"MDT",9,
0.00,14122,"PIT",8,
0.00,14100,"PHL",10,
0.00,14814,"SHV",4,
0.00,14711,"SCE",11,
0.00,11986,"GRR",12,
0.00,14100,"PHL",12,
0.00,14711,"SCE",11,
0.00,14711,"SCE",10,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,10135,"ABE",7,
0.00,13230,"MDT",7,
0.00,14122,"PIT",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",2,
0.00,13230,"MDT",10,
0.00,14100,"PHL",7,
0.00,14122,"PIT",8,
0.00,10434,"AVP",11,
0.00,13244,"MEM",3,
0.00,13930,"ORD",11,
0.00,13930,"ORD",11,
0.00,11764,"FRG",12,
0.00,10135,"ABE",6,
0.00,10135,"ABE",6,
0.00,10135,"ABE",6,
0.00,14100,"PHL",7,
0.00,14100,"PHL",6,
0.00,13244,"MEM",8,
0.00,10299,"ANC",7,
0.00,13796,"OAK",3,
0.00,10792,"BUF",11,
0.00,15070,"SWF",10,
0.00,14100,"PHL",12,
0.00,14100,"PHL",4,
0.00,11278,"DCA",5,
0.00,14107,"PHX",3,
0.00,14100,"PHL",6,
0.00,16133,"YNG",7,
0.00,13930,"ORD",7,
0.00,13487,"MSP",8,
0.00,14122,"PIT",6,
0.00,10800,"BUR",6,
0.00,11423,"DSM",6,
0.00,14122,"PIT",12,
0.00,11042,"CLE",12,
0.00,11042,"CLE",12,
0.00,12339,"IND",2,
0.00,11618,"EWR",5,
0.00,10529,"BDL",3,
0.00,11066,"CMH",12,
0.00,10257,"ALB",12,
0.00,10135,"ABE",6,
0.00,13230,"MDT",9,
0.00,12339,"IND",8,
0.00,12339,"IND",12,
0.00,14100,"PHL",3,
0.00,12339,"IND",11,
0.00,14122,"PIT",3,
0.00,13577,"MYR",4,
0.00,10434,"AVP",2,
0.00,14100,"PHL",3,
0.00,13244,"MEM",12,
0.00,14100,"PHL",11,
0.00,14100,"PHL",3,
0.00,14100,"PHL",8,
0.00,14100,"PHL",10,
0.00,11441,"DUJ",3,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,10529,"BDL",4,
0.00,14100,"PHL",7,
0.00,13487,"MSP",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,12266,"IAH",7,
0.00,14100,"PHL",8,
0.00,12953,"LGA",12,
0.00,14100,"PHL",3,
0.00,13230,"MDT",6,
0.00,13296,"MHT",7,
0.00,14492,"RDU",11,
0.00,13930,"ORD",8,
0.00,14182,"PNE",4,
0.00,10557,"BFD",3,
0.00,14711,"SCE",12,
0.00,10557,"BFD",10,
0.00,14576,"ROC",12,
0.00,15412,"TYS",1,
0.00,11433,"DTW",7,
0.00,11042,"CLE",7,
0.00,14100,"PHL",9,
0.00,11292,"DEN",8,
0.00,14100,"PHL",7,
0.00,10135,"ABE",9,
0.00,14100,"PHL",9,
0.00,13296,"MHT",6,
0.00,12917,"LCK",5,
0.00,10397,"ATL",1,
0.00,13198,"MCI",2,
0.00,10135,"ABE",3,
0.00,13230,"MDT",5,
0.00,13230,"MDT",2,
0.00,14122,"PIT",10,
0.00,10721,"BOS",8,
0.00,14711,"SCE",1,
0.00,14730,"SDF",9,
0.00,13303,"MIA",12,
0.00,13303,"MIA",12,
0.00,10397,"ATL",8,
0.00,12339,"IND",3,
0.00,14100,"PHL",1,
0.00,14122,"PIT",2,
0.00,14100,"PHL",1,
0.00,10540,"BED",4,
0.00,14576,"ROC",5,
0.00,14761,"SFB",5,
0.00,14100,"PHL",9,
0.00,10135,"ABE",8,
0.00,13230,"MDT",6,
0.00,14122,"PIT",5,
0.00,14100,"PHL",3,
0.00,14122,"PIT",10,
0.00,12339,"IND",1,
0.00,13230,"MDT",6,
0.00,12478,"JFK",1,
0.00,10529,"BDL",3,
0.00,14122,"PIT",4,
0.00,11267,"DAY",6,
0.00,12478,"JFK",7,
0.00,12478,"JFK",7,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,11292,"DEN",3,
0.00,12898,"LBE",7,
0.00,14711,"SCE",2,
0.00,14100,"PHL",5,
0.00,14730,"SDF",7,
0.00,14122,"PIT",9,
0.00,13796,"OAK",2,
0.00,14100,"PHL",2,
0.00,12889,"LAS",2,
0.00,14100,"PHL",12,
0.00,11057,"CLT",4,
0.00,13230,"MDT",5,
0.00,13230,"MDT",12,
0.00,13303,"MIA",10,
0.00,11697,"FLL",3,
0.00,10792,"BUF",12,
0.00,14122,"PIT",5,
0.00,12397,"ITH",12,
0.00,13230,"MDT",4,
0.00,11193,"CVG",7,
0.00,11193,"CVG",7,
0.00,10397,"ATL",1,
0.00,14576,"ROC",5,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,10322,"AOO",7,
0.00,12173,"HNL",11,
0.00,14122,"PIT",4,
0.00,13244,"MEM",2,
0.00,13244,"MEM",10,
0.00,12339,"IND",3,
0.00,10135,"ABE",2,
0.00,11042,"CLE",2,
0.00,12494,"JHW",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,12898,"LBE",6,
0.00,14107,"PHX",3,
0.00,14100,"PHL",4,
0.00,13577,"MYR",7,
0.00,14771,"SFO",9,
0.00,14771,"SFO",9,
0.00,10868,"CAE",9,
0.00,11042,"CLE",11,
0.00,10135,"ABE",8,
0.00,14100,"PHL",7,
0.00,10135,"ABE",3,
0.00,14711,"SCE",1,
0.00,14100,"PHL",11,
0.00,12339,"IND",11,
0.00,10397,"ATL",6,
0.00,11540,"ELP",9,
0.00,13230,"MDT",5,
0.00,14122,"PIT",12,
0.00,14524,"RIC",1,
0.00,11618,"EWR",9,
0.00,11042,"CLE",3,
0.00,10529,"BDL",12,
0.00,14492,"RDU",5,
0.00,15096,"SYR",7,
0.00,14251,"PSB",10,
0.00,13303,"MIA",8,
0.00,14100,"PHL",11,
0.00,10693,"BNA",2,
0.00,14524,"RIC",2,
0.00,14122,"PIT",2,
0.00,13577,"MYR",6,
0.00,14122,"PIT",7,
0.00,13230,"MDT",7,
0.00,13244,"MEM",5,
0.00,13930,"ORD",3,
0.00,14100,"PHL",6,
0.00,12992,"LIT",7,
0.00,13931,"ORF",7,
0.00,10135,"ABE",7,
0.00,13230,"MDT",5,
0.00,13303,"MIA",3,
0.00,16133,"YNG",8,
0.00,14100,"PHL",8,
0.00,10721,"BOS",11,
0.00,14730,"SDF",12,
0.00,10874,"CAK",11,
0.00,14457,"RAP",1,
0.00,12478,"JFK",3,
0.00,13487,"MSP",7,
0.00,14524,"RIC",7,
0.00,10172,"ADW",2,
0.00,11423,"DSM",9,
0.00,14122,"PIT",10,
0.00,11433,"DTW",8,
0.00,14524,"RIC",8,
0.00,14771,"SFO",10,
0.00,12898,"LBE",5,
0.00,13230,"MDT",7,
0.00,11193,"CVG",12,
0.00,10529,"BDL",5,
0.00,13244,"MEM",5,
0.00,11042,"CLE",8,
0.00,14524,"RIC",3,
0.00,15096,"SYR",3,
0.00,10721,"BOS",12,
0.00,14512,"RFD",12,
0.00,14730,"SDF",12,
0.00,14730,"SDF",12,
0.00,10529,"BDL",11,
0.00,11423,"DSM",12,
0.00,11423,"DSM",12,
0.00,14574,"ROA",12,
0.00,15016,"STL",6,
0.00,10397,"ATL",7,
0.00,14100,"PHL",8,
0.00,14100,"PHL",10,
0.00,14100,"PHL",10,
0.00,10158,"ACY",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14122,"PIT",8,
0.00,14100,"PHL",8,
0.00,14100,"PHL",12,
0.00,12365,"IPT",10,
0.00,13230,"MDT",5,
0.00,14100,"PHL",9,
0.00,13296,"MHT",12,
0.00,14100,"PHL",4,
0.00,12494,"JHW",7,
0.00,10299,"ANC",7,
0.00,14122,"PIT",9,
0.00,14122,"PIT",11,
0.00,11618,"EWR",10,
0.00,10135,"ABE",5,
0.00,11042,"CLE",3,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,14122,"PIT",9,
0.00,13230,"MDT",12,
0.00,12348,"INT",11,
0.00,10792,"BUF",3,
0.00,12339,"IND",9,
0.00,14100,"PHL",12,
0.00,14100,"PHL",11,
0.00,12494,"JHW",2,
0.00,14100,"PHL",10,
0.00,14730,"SDF",11,
0.00,14122,"PIT",12,
0.00,13342,"MKE",12,
0.00,10994,"CHS",9,
0.00,10434,"AVP",12,
0.00,10434,"AVP",12,
0.00,14730,"SDF",1,
0.00,10990,"CHO",2,
0.00,12559,"JST",8,
0.00,10994,"CHS",10,
0.00,14122,"PIT",3,
0.00,13296,"MHT",1,
0.00,10529,"BDL",12,
0.00,10529,"BDL",12,
0.00,14122,"PIT",7,
0.00,10529,"BDL",12,
0.00,14122,"PIT",4,
0.00,14711,"SCE",3,
0.00,13244,"MEM",5,
0.00,14100,"PHL",2,
0.00,11042,"CLE",3,
0.00,14122,"PIT",5,
0.00,14100,"PHL",10,
0.00,13244,"MEM",6,
0.00,10322,"AOO",3,
0.00,11433,"DTW",1,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,11433,"DTW",12,
0.00,12953,"LGA",7,
0.00,12898,"LBE",11,
0.00,14100,"PHL",12,
0.00,10557,"BFD",5,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,12339,"IND",3,
0.00,14122,"PIT",11,
0.00,14122,"PIT",1,
0.00,11441,"DUJ",6,
0.00,12397,"ITH",8,
0.00,11057,"CLT",11,
0.00,11057,"CLT",11,
0.00,10874,"CAK",12,
0.00,14100,"PHL",1,
0.00,14122,"PIT",5,
0.00,11441,"DUJ",11,
0.00,13244,"MEM",6,
0.00,14100,"PHL",10,
0.00,12889,"LAS",9,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14730,"SDF",12,
0.00,10434,"AVP",2,
0.00,11292,"DEN",7,
0.00,10868,"CAE",4,
0.00,12884,"LAN",11,
0.00,14122,"PIT",10,
0.00,14100,"PHL",11,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,11618,"EWR",11,
0.00,14100,"PHL",2,
0.00,14100,"PHL",12,
0.00,11618,"EWR",11,
0.00,10994,"CHS",12,
0.00,14100,"PHL",1,
0.00,14711,"SCE",5,
0.00,11441,"DUJ",7,
0.00,13244,"MEM",8,
0.00,14122,"PIT",4,
0.00,13230,"MDT",5,
0.00,13230,"MDT",11,
0.00,14524,"RIC",4,
0.00,10540,"BED",12,
0.00,13230,"MDT",12,
0.00,13230,"MDT",12,
0.00,15096,"SYR",4,
0.00,14711,"SCE",5,
0.00,14100,"PHL",10,
0.00,13891,"ONT",7,
0.00,15096,"SYR",12,
0.00,15096,"SYR",12,
0.00,13230,"MDT",11,
0.00,14100,"PHL",8,
0.00,14100,"PHL",6,
0.00,14100,"PHL",1,
0.00,13244,"MEM",1,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,12992,"LIT",4,
0.00,10868,"CAE",5,
0.00,11193,"CVG",5,
0.00,10135,"ABE",1,
0.00,14100,"PHL",11,
0.00,14100,"PHL",12,
0.00,14259,"PSM",10,
0.00,10792,"BUF",6,
0.00,14122,"PIT",6,
0.00,14122,"PIT",2,
0.00,11298,"DFW",7,
0.00,14122,"PIT",8,
0.00,14122,"PIT",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,12339,"IND",8,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,13230,"MDT",10,
0.00,13230,"MDT",4,
