"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
0.00,12478,"JFK",12,
0.00,12478,"JFK",12,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,14122,"PIT",3,
0.00,12324,"ILN",2,
0.00,14711,"SCE",2,
0.00,14100,"PHL",3,
0.00,13244,"MEM",3,
0.00,12494,"JHW",7,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
0.00,13244,"MEM",5,
0.00,11066,"CMH",1,
0.00,11996,"GSP",12,
0.00,13230,"MDT",1,
0.00,11042,"CLE",4,
0.00,11042,"CLE",4,
0.00,11042,"CLE",9,
0.00,10135,"ABE",3,
0.00,12365,"IPT",8,
0.00,14122,"PIT",8,
0.00,10868,"CAE",6,
0.00,14100,"PHL",8,
0.00,13244,"MEM",8,
0.00,14100,"PHL",8,
0.00,13667,"NGU",9,
0.00,13230,"MDT",5,
0.00,13230,"MDT",5,
0.00,10322,"AOO",1,
0.00,14100,"PHL",11,
0.00,13158,"MAF",6,
0.00,12917,"LCK",12,
0.00,12917,"LCK",12,
0.00,14122,"PIT",4,
0.00,14057,"PDX",8,
0.00,13244,"MEM",8,
0.00,11996,"GSP",8,
0.00,13342,"MKE",8,
0.00,15624,"VPS",4,
0.00,14100,"PHL",1,
0.00,13244,"MEM",1,
0.00,10721,"BOS",6,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,11684,"FKL",9,
0.00,11193,"CVG",8,
0.00,15016,"STL",8,
0.00,10431,"AVL",5,
0.00,12324,"ILN",7,
0.00,14100,"PHL",1,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,11618,"EWR",3,
0.00,14771,"SFO",3,
0.00,11441,"DUJ",8,
0.00,13230,"MDT",12,
0.00,13230,"MDT",3,
0.00,12339,"IND",3,
0.00,10135,"ABE",9,
0.00,13230,"MDT",12,
0.00,13342,"MKE",6,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,12559,"JST",7,
0.00,13230,"MDT",1,
0.00,14122,"PIT",3,
0.00,10135,"ABE",4,
0.00,14576,"ROC",6,
0.00,13230,"MDT",8,
0.00,13230,"MDT",3,
0.00,12324,"ILN",7,
0.00,14100,"PHL",2,
0.00,13244,"MEM",10,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14100,"PHL",12,
0.00,15096,"SYR",9,
0.00,13244,"MEM",6,
0.00,14027,"PBI",11,
0.00,14100,"PHL",4,
0.00,13796,"OAK",7,
0.00,14100,"PHL",4,
0.00,13230,"MDT",3,
0.00,14122,"PIT",1,
0.00,13230,"MDT",3,
0.00,14100,"PHL",7,
0.00,14730,"SDF",7,
0.00,14711,"SCE",7,
0.00,10135,"ABE",8,
0.00,10135,"ABE",8,
0.00,10135,"ABE",8,
0.00,11618,"EWR",6,
0.00,13230,"MDT",3,
0.00,12494,"JHW",5,
0.00,13871,"OMA",8,
0.00,13891,"ONT",9,
0.00,12559,"JST",8,
0.00,14100,"PHL",9,
0.00,14112,"PIE",1,
0.00,12339,"IND",10,
0.00,14492,"RDU",10,
0.00,13303,"MIA",10,
0.00,14100,"PHL",5,
0.00,12339,"IND",6,
0.00,13230,"MDT",7,
0.00,14100,"PHL",10,
0.00,14100,"PHL",10,
0.00,14307,"PVD",12,
0.00,14100,"PHL",5,
0.00,14100,"PHL",7,
0.00,14122,"PIT",9,
0.00,14122,"PIT",10,
0.00,14122,"PIT",12,
0.00,12339,"IND",12,
0.00,14730,"SDF",2,
0.00,11042,"CLE",4,
0.00,12339,"IND",10,
0.00,13230,"MDT",7,
0.00,14100,"PHL",8,
0.00,12339,"IND",6,
0.00,11764,"FRG",12,
0.00,13244,"MEM",12,
0.00,14492,"RDU",12,
0.00,13244,"MEM",12,
0.00,14492,"RDU",12,
0.00,14100,"PHL",2,
0.00,13244,"MEM",7,
0.00,13487,"MSP",8,
0.00,14100,"PHL",6,
0.00,14100,"PHL",10,
0.00,10868,"CAE",12,
0.00,13244,"MEM",1,
0.00,13930,"ORD",4,
0.00,14100,"PHL",1,
0.00,14122,"PIT",1,
0.00,11267,"DAY",7,
0.00,14122,"PIT",4,
0.00,13230,"MDT",8,
0.00,12559,"JST",3,
0.00,14100,"PHL",4,
0.00,11441,"DUJ",11,
0.00,10540,"BED",3,
0.00,12339,"IND",4,
0.00,11057,"CLT",7,
0.00,11057,"CLT",7,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14122,"PIT",5,
0.00,13230,"MDT",12,
0.00,12898,"LBE",4,
0.00,14730,"SDF",3,
0.00,12559,"JST",1,
0.00,11267,"DAY",6,
0.00,11433,"DTW",11,
0.00,14100,"PHL",9,
0.00,15295,"TOL",11,
0.00,14100,"PHL",12,
0.00,11423,"DSM",10,
0.00,14711,"SCE",10,
0.00,12898,"LBE",9,
0.00,10397,"ATL",1,
0.00,14100,"PHL",1,
0.00,11298,"DFW",12,
0.00,10868,"CAE",5,
0.00,11423,"DSM",12,
0.00,10693,"BNA",2,
0.00,14100,"PHL",2,
0.00,14122,"PIT",11,
0.00,12339,"IND",11,
0.00,12266,"IAH",5,
0.00,14122,"PIT",3,
0.00,14524,"RIC",8,
0.00,14100,"PHL",11,
0.00,14100,"PHL",3,
0.00,14100,"PHL",10,
0.00,14100,"PHL",4,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,14100,"PHL",6,
0.00,14730,"SDF",11,
0.00,14730,"SDF",11,
0.00,11042,"CLE",5,
0.00,14100,"PHL",4,
0.00,14122,"PIT",1,
0.00,14100,"PHL",5,
0.00,13151,"LZU",2,
0.00,14122,"PIT",1,
0.00,14100,"PHL",9,
0.00,14100,"PHL",6,
0.00,14100,"PHL",7,
0.00,11066,"CMH",6,
0.00,10469,"AZO",9,
0.00,14100,"PHL",10,
0.00,11193,"CVG",11,
0.00,11042,"CLE",2,
0.00,13930,"ORD",2,
0.00,14711,"SCE",11,
0.00,14100,"PHL",8,
0.00,10874,"CAK",3,
0.00,12478,"JFK",7,
0.00,14711,"SCE",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",2,
0.00,14100,"PHL",5,
0.00,14100,"PHL",4,
0.00,12324,"ILN",4,
0.00,10792,"BUF",4,
0.00,14730,"SDF",4,
0.00,14100,"PHL",3,
0.00,10868,"CAE",10,
0.00,14576,"ROC",3,
0.00,14730,"SDF",1,
0.00,10693,"BNA",8,
0.00,10434,"AVP",7,
0.00,10172,"ADW",9,
0.00,14100,"PHL",3,
0.00,10135,"ABE",3,
0.00,10693,"BNA",1,
0.00,14100,"PHL",5,
0.00,11697,"FLL",2,
0.00,11684,"FKL",5,
0.00,14100,"PHL",9,
0.00,14100,"PHL",11,
0.00,11433,"DTW",3,
0.00,14307,"PVD",8,
0.00,13244,"MEM",9,
0.00,13303,"MIA",3,
0.00,13303,"MIA",3,
0.00,12898,"LBE",4,
0.00,13871,"OMA",6,
0.00,13061,"LRD",12,
0.00,14122,"PIT",8,
0.00,10172,"ADW",10,
0.00,14553,"RME",8,
0.00,11618,"EWR",8,
0.00,14100,"PHL",1,
0.00,13230,"MDT",4,
0.00,13244,"MEM",4,
0.00,10172,"ADW",10,
0.00,15295,"TOL",10,
0.00,14100,"PHL",1,
0.00,11764,"FRG",11,
0.00,14100,"PHL",12,
0.00,14524,"RIC",6,
0.00,14122,"PIT",7,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,14307,"PVD",7,
0.00,11618,"EWR",8,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14122,"PIT",11,
0.00,11618,"EWR",10,
0.00,14100,"PHL",10,
0.00,14576,"ROC",2,
0.00,14100,"PHL",9,
0.00,14711,"SCE",1,
0.00,12339,"IND",11,
0.00,13244,"MEM",5,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,13230,"MDT",3,
0.00,11684,"FKL",7,
0.00,10198,"AGC",4,
0.00,13230,"MDT",7,
0.00,13244,"MEM",7,
0.00,14730,"SDF",5,
0.00,12953,"LGA",6,
0.00,14492,"RDU",4,
0.00,14112,"PIE",10,
0.00,14100,"PHL",3,
0.00,13230,"MDT",1,
0.00,11203,"CWA",9,
0.00,16091,"YIP",12,
0.00,10559,"BFI",12,
0.00,15295,"TOL",12,
0.00,15295,"TOL",12,
0.00,14100,"PHL",2,
0.00,12266,"IAH",3,
0.00,14100,"PHL",5,
0.00,14100,"PHL",6,
0.00,14122,"PIT",6,
0.00,10135,"ABE",3,
0.00,14100,"PHL",6,
0.00,14492,"RDU",1,
0.00,11042,"CLE",1,
0.00,14122,"PIT",1,
0.00,14122,"PIT",2,
0.00,10135,"ABE",3,
0.00,14730,"SDF",6,
0.00,10397,"ATL",5,
0.00,13796,"OAK",7,
0.00,14711,"SCE",8,
0.00,14635,"RSW",4,
0.00,14100,"PHL",3,
0.00,14122,"PIT",3,
0.00,11441,"DUJ",11,
0.00,11423,"DSM",7,
0.00,10135,"ABE",7,
0.00,10135,"ABE",7,
0.00,14100,"PHL",10,
0.00,14100,"PHL",10,
0.00,12324,"ILN",5,
0.00,13487,"MSP",12,
0.00,13487,"MSP",12,
0.00,13230,"MDT",8,
0.00,13487,"MSP",4,
0.00,13244,"MEM",6,
0.00,15304,"TPA",7,
0.00,10557,"BFD",2,
0.00,14100,"PHL",11,
0.00,13244,"MEM",11,
0.00,13230,"MDT",12,
0.00,11146,"CRW",1,
0.00,13296,"MHT",6,
0.00,11618,"EWR",6,
0.00,11618,"EWR",6,
0.00,13244,"MEM",3,
0.00,13230,"MDT",1,
0.00,12892,"LAX",6,
0.00,10135,"ABE",2,
0.00,11193,"CVG",7,
0.00,12559,"JST",2,
0.00,13230,"MDT",6,
0.00,14711,"SCE",6,
0.00,13230,"MDT",10,
0.00,14122,"PIT",9,
0.00,14100,"PHL",8,
0.00,14730,"SDF",1,
0.00,14122,"PIT",1,
0.00,14122,"PIT",6,
0.00,14122,"PIT",6,
0.00,13230,"MDT",7,
0.00,14730,"SDF",10,
0.00,13230,"MDT",6,
0.00,11298,"DFW",6,
0.00,14100,"PHL",2,
0.00,15323,"TRI",12,
0.00,12266,"IAH",12,
0.00,11764,"FRG",9,
0.00,15096,"SYR",11,
0.00,10721,"BOS",10,
0.00,10721,"BOS",10,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,13796,"OAK",6,
0.00,13930,"ORD",7,
0.00,13930,"ORD",7,
0.00,14524,"RIC",3,
0.00,14524,"RIC",3,
0.00,14100,"PHL",5,
0.00,12953,"LGA",6,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,13244,"MEM",7,
0.00,10434,"AVP",8,
0.00,10434,"AVP",8,
0.00,14100,"PHL",7,
0.00,14730,"SDF",9,
0.00,14711,"SCE",11,
0.00,13342,"MKE",4,
0.00,14122,"PIT",8,
0.00,10557,"BFD",7,
0.00,14100,"PHL",3,
0.00,15167,"TEB",10,
0.00,14122,"PIT",10,
0.00,14100,"PHL",6,
0.00,13296,"MHT",12,
0.00,14112,"PIE",5,
0.00,14122,"PIT",6,
0.00,10135,"ABE",4,
0.00,13307,"MIE",9,
0.00,14100,"PHL",11,
0.00,14122,"PIT",12,
0.00,14524,"RIC",10,
0.00,14100,"PHL",2,
0.00,10540,"BED",2,
0.00,12559,"JST",6,
0.00,14100,"PHL",2,
0.00,13796,"OAK",1,
0.00,14122,"PIT",3,
0.00,11042,"CLE",12,
0.00,13244,"MEM",9,
0.00,14122,"PIT",5,
0.00,11764,"FRG",3,
0.00,13230,"MDT",2,
0.00,14122,"PIT",2,
0.00,14100,"PHL",11,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,14711,"SCE",2,
0.00,14100,"PHL",9,
0.00,14908,"SNA",6,
0.00,12889,"LAS",6,
0.00,10158,"ACY",8,
0.00,14100,"PHL",7,
0.00,10135,"ABE",6,
0.00,10792,"BUF",5,
0.00,11057,"CLT",5,
0.00,14685,"SAV",8,
0.00,11697,"FLL",4,
0.00,14122,"PIT",8,
0.00,11042,"CLE",5,
0.00,11066,"CMH",6,
0.00,13495,"MSY",7,
0.00,14122,"PIT",5,
0.00,14100,"PHL",12,
0.00,12448,"JAN",6,
0.00,14122,"PIT",3,
0.00,14524,"RIC",2,
0.00,14100,"PHL",11,
0.00,13487,"MSP",7,
0.00,14711,"SCE",12,
0.00,12339,"IND",1,
0.00,14122,"PIT",11,
0.00,12494,"JHW",6,
0.00,15304,"TPA",6,
0.00,11292,"DEN",5,
0.00,12559,"JST",5,
0.00,13244,"MEM",4,
0.00,14100,"PHL",11,
0.00,14122,"PIT",7,
0.00,12478,"JFK",10,
0.00,14122,"PIT",8,
0.00,14307,"PVD",2,
0.00,11066,"CMH",7,
0.00,11066,"CMH",7,
0.00,14100,"PHL",11,
0.00,14100,"PHL",11,
0.00,14730,"SDF",10,
0.00,14100,"PHL",11,
0.00,14635,"RSW",8,
0.00,14100,"PHL",10,
0.00,13230,"MDT",9,
0.00,14100,"PHL",7,
0.00,10721,"BOS",8,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,11423,"DSM",2,
0.00,14182,"PNE",3,
0.00,14100,"PHL",12,
0.00,14100,"PHL",7,
0.00,10800,"BUR",1,
0.00,14576,"ROC",7,
0.00,13204,"MCO",8,
0.00,13204,"MCO",8,
0.00,14112,"PIE",3,
0.00,14100,"PHL",10,
0.00,14100,"PHL",10,
0.00,10158,"ACY",4,
0.00,10135,"ABE",9,
0.00,10135,"ABE",9,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,13930,"ORD",10,
0.00,10135,"ABE",8,
0.00,10557,"BFD",11,
0.00,11577,"ERI",6,
0.00,11066,"CMH",8,
0.00,11066,"CMH",8,
0.00,11066,"CMH",8,
0.00,14576,"ROC",8,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,14100,"PHL",5,
0.00,14100,"PHL",6,
0.00,14122,"PIT",11,
0.00,14100,"PHL",7,
0.00,12266,"IAH",6,
0.00,14122,"PIT",11,
0.00,14122,"PIT",11,
0.00,13230,"MDT",7,
0.00,14524,"RIC",9,
0.00,14100,"PHL",9,
0.00,15096,"SYR",2,
0.00,14457,"RAP",2,
0.00,10322,"AOO",4,
0.00,13204,"MCO",1,
0.00,14711,"SCE",3,
0.00,14711,"SCE",3,
0.00,14122,"PIT",1,
0.00,14122,"PIT",1,
0.00,14100,"PHL",2,
0.00,10279,"AMA",12,
0.00,12478,"JFK",5,
0.00,11618,"EWR",7,
0.00,14100,"PHL",4,
0.00,14122,"PIT",12,
0.00,13204,"MCO",10,
0.00,10135,"ABE",12,
0.00,10135,"ABE",12,
0.00,11193,"CVG",10,
0.00,13230,"MDT",1,
0.00,13796,"OAK",4,
0.00,10821,"BWI",3,
0.00,14100,"PHL",1,
0.00,13891,"ONT",2,
0.00,10135,"ABE",12,
0.00,10135,"ABE",12,
0.00,13303,"MIA",2,
0.00,14730,"SDF",2,
0.00,10135,"ABE",4,
0.00,10135,"ABE",12,
0.00,14100,"PHL",3,
0.00,14100,"PHL",12,
0.00,13303,"MIA",2,
0.00,14100,"PHL",1,
0.00,13230,"MDT",8,
0.00,13230,"MDT",8,
0.00,13230,"MDT",1,
0.00,14730,"SDF",5,
0.00,14711,"SCE",6,
0.00,13303,"MIA",9,
0.00,13303,"MIA",9,
0.00,13230,"MDT",12,
0.00,13230,"MDT",12,
0.00,14100,"PHL",11,
0.00,11298,"DFW",3,
0.00,10868,"CAE",3,
0.00,10868,"CAE",3,
0.00,14122,"PIT",10,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",2,
0.00,13230,"MDT",12,
0.00,13230,"MDT",12,
0.00,13487,"MSP",2,
0.00,13230,"MDT",9,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,13230,"MDT",3,
0.00,14122,"PIT",1,
0.00,14122,"PIT",1,
0.00,14112,"PIE",6,
0.00,11066,"CMH",6,
0.00,14107,"PHX",6,
0.00,14635,"RSW",8,
0.00,15096,"SYR",2,
0.00,13931,"ORF",3,
0.00,14100,"PHL",6,
0.00,12478,"JFK",1,
0.00,14711,"SCE",2,
0.00,10994,"CHS",3,
0.00,14100,"PHL",4,
0.00,14492,"RDU",9,
0.00,11042,"CLE",12,
0.00,15096,"SYR",7,
0.00,13230,"MDT",7,
0.00,14100,"PHL",2,
0.00,14100,"PHL",2,
0.00,14122,"PIT",4,
0.00,14576,"ROC",12,
0.00,10529,"BDL",8,
0.00,14492,"RDU",8,
0.00,10397,"ATL",3,
0.00,15096,"SYR",3,
0.00,13487,"MSP",10,
0.00,14100,"PHL",4,
0.00,14100,"PHL",9,
0.00,11193,"CVG",11,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",12,
0.00,14100,"PHL",1,
0.00,13230,"MDT",1,
0.00,12339,"IND",2,
0.00,14635,"RSW",12,
0.00,14100,"PHL",1,
0.00,14100,"PHL",1,
0.00,14100,"PHL",9,
0.00,14122,"PIT",6,
0.00,13303,"MIA",6,
0.00,12889,"LAS",7,
0.00,12339,"IND",7,
0.00,12339,"IND",7,
0.00,12451,"JAX",3,
0.00,12339,"IND",9,
0.00,14908,"SNA",7,
0.00,11057,"CLT",8,
0.00,11298,"DFW",5,
0.00,13891,"ONT",5,
0.00,13891,"ONT",8,
0.00,11042,"CLE",8,
0.00,12339,"IND",8,
0.00,11042,"CLE",8,
0.00,14122,"PIT",10,
0.00,11618,"EWR",11,
0.00,10135,"ABE",4,
0.00,11441,"DUJ",9,
0.00,15096,"SYR",10,
0.00,15043,"SUS",12,
0.00,14100,"PHL",4,
0.00,13931,"ORF",2,
0.00,11618,"EWR",11,
0.00,13891,"ONT",1,
0.00,12898,"LBE",3,
0.00,14122,"PIT",1,
0.00,10693,"BNA",5,
0.00,10158,"ACY",6,
0.00,14100,"PHL",7,
0.00,14100,"PHL",7,
0.00,14122,"PIT",11,
0.00,14122,"PIT",1,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,15295,"TOL",7,
0.00,14524,"RIC",1,
0.00,12953,"LGA",7,
0.00,12264,"IAD",8,
0.00,12264,"IAD",8,
0.00,14100,"PHL",9,
0.00,14100,"PHL",6,
0.00,14100,"PHL",10,
0.00,10792,"BUF",3,
0.00,12559,"JST",3,
0.00,14122,"PIT",6,
0.00,13244,"MEM",12,
0.00,12559,"JST",9,
0.00,14100,"PHL",9,
0.00,10135,"ABE",10,
0.00,14524,"RIC",1,
0.00,14100,"PHL",7,
0.00,10821,"BWI",1,
0.00,11996,"GSP",1,
0.00,14100,"PHL",9,
0.00,10431,"AVL",11,
0.00,14122,"PIT",3,
0.00,14122,"PIT",3,
0.00,14100,"PHL",3,
0.00,10135,"ABE",1,
0.00,11066,"CMH",6,
0.00,14492,"RDU",6,
0.00,14100,"PHL",2,
0.00,14100,"PHL",3,
0.00,13244,"MEM",3,
0.00,14100,"PHL",3,
0.00,10529,"BDL",3,
0.00,11618,"EWR",9,
0.00,11057,"CLT",7,
0.00,12478,"JFK",6,
0.00,13930,"ORD",8,
0.00,14122,"PIT",5,
0.00,14100,"PHL",1,
0.00,14100,"PHL",3,
0.00,14307,"PVD",3,
0.00,10135,"ABE",4,
0.00,13230,"MDT",6,
0.00,13230,"MDT",6,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,10434,"AVP",9,
0.00,13230,"MDT",8,
0.00,12266,"IAH",4,
0.00,13230,"MDT",5,
0.00,14730,"SDF",6,
0.00,14730,"SDF",6,
0.00,13230,"MDT",4,
0.00,13230,"MDT",4,
0.00,14100,"PHL",1,
0.00,10693,"BNA",10,
0.00,14122,"PIT",2,
0.00,10135,"ABE",5,
0.00,11618,"EWR",2,
0.00,12339,"IND",2,
0.00,14576,"ROC",2,
0.00,10434,"AVP",4,
0.00,11042,"CLE",3,
0.00,14100,"PHL",11,
0.00,11423,"DSM",11,
0.00,13296,"MHT",11,
0.00,14100,"PHL",11,
0.00,13931,"ORF",12,
0.00,14711,"SCE",10,
0.00,12339,"IND",4,
0.00,14122,"PIT",1,
0.00,10529,"BDL",5,
0.00,12339,"IND",7,
0.00,11066,"CMH",5,
0.00,13244,"MEM",12,
0.00,10792,"BUF",7,
0.00,13204,"MCO",12,
0.00,14100,"PHL",8,
0.00,10792,"BUF",8,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,11433,"DTW",12,
0.00,14100,"PHL",10,
0.00,13230,"MDT",10,
0.00,11298,"DFW",11,
0.00,14574,"ROA",12,
0.00,14100,"PHL",10,
0.00,14100,"PHL",2,
0.00,13933,"ORH",12,
0.00,14100,"PHL",1,
0.00,13230,"MDT",10,
0.00,14122,"PIT",12,
0.00,14122,"PIT",1,
0.00,14730,"SDF",7,
0.00,14122,"PIT",11,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,14100,"PHL",6,
0.00,10135,"ABE",1,
0.00,14122,"PIT",4,
0.00,13487,"MSP",1,
0.00,14122,"PIT",12,
0.00,10994,"CHS",9,
0.00,15096,"SYR",8,
0.00,14100,"PHL",10,
0.00,11193,"CVG",5,
0.00,14100,"PHL",8,
0.00,14100,"PHL",6,
0.00,14100,"PHL",9,
0.00,14100,"PHL",9,
0.00,10792,"BUF",10,
0.00,10135,"ABE",6,
0.00,12559,"JST",10,
0.00,14100,"PHL",1,
0.00,11986,"GRR",6,
0.00,14100,"PHL",11,
0.00,14100,"PHL",12,
0.00,14100,"PHL",4,
0.00,14100,"PHL",4,
0.00,11042,"CLE",2,
0.00,15096,"SYR",4,
0.00,13303,"MIA",4,
0.00,14711,"SCE",2,
0.00,14122,"PIT",9,
0.00,14100,"PHL",5,
0.00,14711,"SCE",11,
0.00,11042,"CLE",7,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,14100,"PHL",3,
0.00,12264,"IAD",8,
0.00,12365,"IPT",6,
0.00,14100,"PHL",9,
0.00,10397,"ATL",11,
0.00,12494,"JHW",8,
0.00,10397,"ATL",9,
0.00,10135,"ABE",9,
0.00,11618,"EWR",2,
0.00,11618,"EWR",2,
0.00,10888,"CBE",3,
0.00,13230,"MDT",6,
0.00,13230,"MDT",5,
0.00,10135,"ABE",8,
0.00,13230,"MDT",9,
0.00,14122,"PIT",10,
0.00,14122,"PIT",10,
0.00,14122,"PIT",11,
0.00,14122,"PIT",2,
0.00,14122,"PIT",2,
0.00,14122,"PIT",7,
0.00,14122,"PIT",7,
0.00,10868,"CAE",8,
0.00,12898,"LBE",4,
0.00,13230,"MDT",6,
0.00,14100,"PHL",4,
0.00,14122,"PIT",4,
0.00,13495,"MSY",6,
0.00,14711,"SCE",2,
0.00,10868,"CAE",1,
0.00,13296,"MHT",7,
0.00,10800,"BUR",11,
0.00,13296,"MHT",12,
0.00,11433,"DTW",12,
0.00,13296,"MHT",12,
0.00,14057,"PDX",12,
0.00,13296,"MHT",12,
0.00,14122,"PIT",12,
0.00,14122,"PIT",12,
0.00,12339,"IND",10,
0.00,14100,"PHL",5,
0.00,14100,"PHL",5,
