"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
1005.00,14100,"PHL",1,
1006.00,15070,"SWF",3,
1007.00,13930,"ORD",1,
1010.00,11433,"DTW",1,
1011.00,15070,"SWF",2,
1013.00,13230,"MDT",1,
1016.00,14100,"PHL",4,
1016.00,14100,"PHL",4,
1017.00,14100,"PHL",8,
1017.00,14122,"PIT",4,
1018.00,11278,"DCA",10,
1019.00,14100,"PHL",10,
1020.00,14122,"PIT",9,
1021.00,13230,"MDT",2,
1021.00,14100,"PHL",8,
1022.00,13931,"ORF",11,
1022.00,12953,"LGA",9,
1023.00,13230,"MDT",2,
1023.00,11433,"DTW",7,
1024.00,11618,"EWR",11,
1024.00,14100,"PHL",5,
1025.00,14122,"PIT",3,
1025.00,12266,"IAH",1,
1025.00,15070,"SWF",6,
1025.00,13230,"MDT",9,
1025.00,14100,"PHL",7,
1026.00,14112,"PIE",11,
1026.00,14100,"PHL",2,
1027.00,11278,"DCA",11,
1027.00,14100,"PHL",3,
1028.00,12953,"LGA",5,
1028.00,10821,"BWI",7,
1030.00,14100,"PHL",4,
1030.00,14100,"PHL",3,
1031.00,10529,"BDL",10,
1031.00,14100,"PHL",12,
1033.00,13230,"MDT",11,
1033.00,14524,"RIC",12,
1033.00,12451,"JAX",2,
1034.00,14100,"PHL",8,
1034.00,10821,"BWI",10,
1034.00,14122,"PIT",1,
1034.00,14685,"SAV",10,
1035.00,14122,"PIT",3,
1036.00,10135,"ABE",7,
1036.00,10693,"BNA",2,
1036.00,14100,"PHL",1,
1036.00,11042,"CLE",2,
1036.00,11057,"CLT",6,
1037.00,14492,"RDU",4,
1038.00,14730,"SDF",12,
1039.00,12478,"JFK",9,
1039.00,10135,"ABE",8,
1039.00,14100,"PHL",10,
1039.00,14100,"PHL",7,
1040.00,14122,"PIT",11,
1040.00,14100,"PHL",7,
1041.00,14100,"PHL",2,
1041.00,13296,"MHT",3,
1042.00,14100,"PHL",6,
1043.00,14122,"PIT",4,
1047.00,11618,"EWR",4,
1047.00,14100,"PHL",8,
1050.00,10599,"BHM",7,
1050.00,14100,"PHL",10,
1051.00,14122,"PIT",3,
1051.00,11057,"CLT",3,
1051.00,14100,"PHL",4,
1051.00,14100,"PHL",9,
1051.00,14122,"PIT",7,
1052.00,13296,"MHT",2,
1052.00,14100,"PHL",7,
1053.00,14100,"PHL",4,
1054.00,10135,"ABE",1,
1054.00,13198,"MCI",1,
1054.00,10257,"ALB",6,
1055.00,14122,"PIT",9,
1056.00,10434,"AVP",3,
1057.00,10434,"AVP",11,
1057.00,15070,"SWF",9,
1059.00,11618,"EWR",2,
1060.00,11433,"DTW",2,
1062.00,14082,"PGD",1,
1062.00,13577,"MYR",4,
1064.00,14082,"PGD",2,
1064.00,11057,"CLT",6,
1065.00,10599,"BHM",5,
1065.00,14100,"PHL",1,
1065.00,14100,"PHL",4,
1065.00,10397,"ATL",12,
1068.00,14122,"PIT",9,
1069.00,10135,"ABE",2,
1069.00,14122,"PIT",9,
1071.00,11057,"CLT",12,
1071.00,14100,"PHL",2,
1072.00,13487,"MSP",4,
1072.00,14685,"SAV",8,
1073.00,14100,"PHL",5,
1073.00,14100,"PHL",6,
1076.00,14122,"PIT",4,
1077.00,14100,"PHL",9,
1077.00,14100,"PHL",4,
1078.00,14730,"SDF",11,
1078.00,11057,"CLT",8,
1079.00,14100,"PHL",6,
1080.00,11433,"DTW",1,
1080.00,13230,"MDT",8,
1081.00,14100,"PHL",12,
1081.00,11193,"CVG",12,
1081.00,12478,"JFK",4,
1081.00,10434,"AVP",6,
1081.00,11057,"CLT",1,
1081.00,10257,"ALB",5,
1081.00,11057,"CLT",7,
1082.00,14100,"PHL",1,
1083.00,15070,"SWF",4,
1083.00,10135,"ABE",4,
1083.00,14100,"PHL",1,
1083.00,14100,"PHL",1,
1085.00,14100,"PHL",10,
1086.00,14100,"PHL",7,
1088.00,13931,"ORF",4,
1088.00,10434,"AVP",9,
1090.00,14100,"PHL",3,
1090.00,12478,"JFK",10,
1091.00,15070,"SWF",10,
1092.00,12478,"JFK",3,
1093.00,13931,"ORF",8,
1094.00,14100,"PHL",12,
1095.00,14100,"PHL",2,
1096.00,14100,"PHL",12,
1096.00,14100,"PHL",12,
1097.00,10135,"ABE",12,
1098.00,14100,"PHL",6,
1100.00,13230,"MDT",4,
1100.00,11292,"DEN",7,
1100.00,13230,"MDT",1,
1100.00,14112,"PIE",2,
1100.00,10599,"BHM",6,
1104.00,13931,"ORF",7,
1105.00,11057,"CLT",4,
1105.00,14100,"PHL",7,
1106.00,14100,"PHL",4,
1108.00,14100,"PHL",12,
1109.00,13931,"ORF",12,
1109.00,14122,"PIT",8,
1109.00,14098,"PHF",9,
1109.00,14100,"PHL",6,
1111.00,14100,"PHL",3,
1113.00,14100,"PHL",6,
1115.00,14100,"PHL",10,
1116.00,14122,"PIT",6,
1116.00,11618,"EWR",5,
1117.00,14122,"PIT",10,
1117.00,14122,"PIT",7,
1119.00,13230,"MDT",12,
1121.00,14761,"SFB",9,
1122.00,14730,"SDF",8,
1123.00,14100,"PHL",1,
1125.00,14100,"PHL",1,
1126.00,10135,"ABE",8,
1126.00,12898,"LBE",12,
1127.00,13930,"ORD",11,
1127.00,14122,"PIT",4,
1128.00,13931,"ORF",5,
1131.00,14100,"PHL",11,
1131.00,13230,"MDT",9,
1135.00,14100,"PHL",10,
1136.00,13930,"ORD",8,
1137.00,11057,"CLT",2,
1137.00,11618,"EWR",3,
1139.00,14893,"SMF",5,
1139.00,14100,"PHL",7,
1140.00,11057,"CLT",2,
1141.00,14492,"RDU",12,
1142.00,10257,"ALB",8,
1142.00,10135,"ABE",12,
1142.00,11433,"DTW",9,
1143.00,12478,"JFK",1,
